Date,AGG,EEM,EFA,GLD,IEF,IWM,LQD,QQQ,SPY,TLT,VNQ,XLF
2005-01-21,0.00048533538686945654,0.01361952958739443,0.003967049475341877,0.011597672863119524,0.001988793202935657,-0.0022981111585475,0.002223920765358489,-0.008032440095679494,-0.006127515613841283,0.0010995990834965497,0.0009325024447097707,-0.005052570241198984
2005-01-24,0.00019357873533998315,-0.0015506731008311236,0.0017489544294171377,0.000701889988740767,-0.0001173553185188636,-0.007650540563087005,0.0017763866514395321,-0.014034960669171759,-0.001969800501479102,0.004285756739265345,-0.008014927064896149,0.0003384718877972315
2005-01-25,-0.00174583448532184,0.009058084351455387,0.00032301878199003653,-0.012391834781958044,-0.0037362753852496766,0.0025698408594314603,-0.003367733653239724,0.0049275999767655065,0.0028314653754881736,-0.009409010259577522,-0.018789724269010155,0.0006766542192866432
2005-01-26,-0.0004860708297735883,0.014619479263751956,0.012088492387795968,0.010653336419529369,0.00023460292341970224,0.013312433333856788,0.0003552142411546999,0.01198621511867537,0.0029946573257915166,0.0018774382800255118,-0.0030645675932838845,0.004734767404793061
2005-01-27,-0.0013615013099386175,0.0009603197035963351,0.0014684278964749442,-0.0016397211777005039,-0.0015224134611592222,0.0028557900215482324,-0.0021336849915540856,-0.0013461273410223518,0.0017062742635605144,-0.0018739201106761083,-0.007107255145499813,-0.005048568907137008
2005-01-28,0.003408213019605144,0.0009091853887874812,-0.0022318660714578664,0.0016424142791766627,0.005162915153267944,-0.0008138630387589663,0.005790743872051252,-0.00485207233251439,0.0,0.010050094892531503,0.0015484937547585176,-0.0013535760435064992
2005-01-31,-0.001262081464360465,0.013170189912555585,0.0047937561983750765,-0.011009543713402792,0.0003502760534839222,0.01172677198668981,0.0,0.013000936580509048,0.006216694058469141,0.002843342125997683,-0.0011597328467063406,0.01185684542061316
2005-02-01,0.0010635028383287892,0.008566724436628759,0.006234162723655512,-0.0028423198273899164,-0.0006908936621222717,0.00563445617055347,-0.00020488871067925185,0.0032091481077540784,0.006346856064669337,-0.0015871705177362694,0.007348949542031802,0.01071293268365392
2005-02-02,0.0007789389778511957,0.003160727676008168,0.0013907973597844236,0.0014252108186629808,0.00011685039529463204,0.007603715899104246,-0.0008880592402277232,0.0015989942640728394,0.0030279960528414307,0.0023021225261188327,0.011134642233692427,0.0
2005-02-03,-0.0012661771799563626,-0.0010335351570989193,-0.005429473095217907,-0.01138518842442049,-0.001639139328088346,-0.005481256714375049,0.0012450019484147035,-0.01144199750347763,-0.0025997005285306463,-0.0005464990376099488,0.0030376750573155586,-0.004637647993598004
2005-02-04,0.004189761620269072,0.01562046454062438,0.005141820378595785,-0.0050383657134133175,0.0051610300634776785,0.01261986903107326,0.0032005297688808554,0.016150518776026912,0.01067635273667289,0.01389821582216455,0.013628892522544067,0.011980569951731912
2005-02-07,0.00019412470763691125,0.0031540735811714793,-0.0063153799193158555,-0.004822781698873069,0.0019847778368233815,-0.00023669453649899364,0.00035481074553112,-0.002119595257167206,-0.0013309586616101488,0.007447237859876887,-0.003361367146986316,0.0009860124984286678
2005-02-08,0.0005816148529211862,0.0019349970566633345,0.0,-0.00024235851997878033,0.0009315891956400701,0.002445917913292739,0.0036315253150471793,0.0018585407819475819,0.0011657194006151617,0.0056778285162519815,0.0024357444223073177,-0.003941927090736819
2005-02-09,0.002714203720429742,-0.003234701175029331,-0.0025418739070938168,0.0012119014491505098,0.004888108775540356,-0.021328695621206317,0.0035308932082753763,-0.016692934117063518,-0.007486815435558403,0.0026635411558808553,0.006354882424489006,-0.0026389412909570975
2005-02-10,-0.005123718712480296,0.004843089930147482,0.01038540552373668,0.01065114045223603,-0.006253392706058181,0.0017692464644312178,-0.0035184698669187275,0.0010779542716266022,0.003604181091388048,-0.013493614017766165,0.007615045864736603,0.0029769154832242073
2005-02-11,0.0013597512479612828,0.009735831864793765,0.00693664465559185,0.007904235474363697,-0.0012824805290891916,0.01629604488294145,-0.002912362512528688,0.014804872925603174,0.008602288702479699,-0.0006462368131859852,0.0029496365595587104,0.007912324805596338
2005-02-14,0.00019547450304147063,0.007160163235212735,0.007765359215719858,0.011169139390555083,0.0012841273974733003,-0.000868901226490304,0.0016821513565192792,0.004508852174958999,-0.0007453865239815949,0.0031251885437661997,0.00018303635562832987,-0.0016349879227067765
2005-02-15,-0.0019408598694433676,0.0023698565848051523,0.006711304043561128,0.0007051138550435709,-0.001515989726214917,0.0008696568724133602,-0.00150303236036331,0.0066014928903321834,0.003728128361762284,-0.005050176510125848,0.0044111511232283185,0.002292872282713798
2005-02-16,-0.0011660464376213042,-0.003073356557355744,-0.008826853313427918,-0.0014091444506997286,-0.0036175577909084433,0.003001941644398931,-0.004779393378846919,-0.003672380274889475,0.0006609995940596303,-0.0037786928628883443,0.005853821680689153,-0.0068648684477090605
2005-02-17,-0.0004865459560055019,-0.0016600671583338888,0.002054915461574325,0.004938830719939835,-0.002225451199390327,-0.008820819341754715,-0.002222389284342041,-0.013428191861689753,-0.0080848675408417,-0.006285473927411189,-0.0007272778012319403,-0.008887706571259923
2005-02-18,0.00029157950818148315,0.012303730822532888,0.004972560142454618,0.00046806594846571237,-0.005048803540451008,-0.0024632142932234924,-0.001693852879278035,-0.0032026145077900248,0.0013304909364690864,-0.008944389316825285,-0.00873700602901517,-0.010626660248651776
2005-02-22,-0.002823136982532337,-0.003660314513503682,-0.0023502678195584936,0.019181279411092822,0.00011880314186085705,-0.019513670671409966,-0.0008925737093701258,-0.012316312364209603,-0.014868283306219476,-0.004402628974203182,-0.02864462254090805,-0.014770594384155178
2005-02-23,0.0004888135835252605,0.004615892404735256,0.0004956818695698306,-0.0034427708728380635,0.000825720969039434,0.0059298308950828105,0.00142974145100494,0.0013556157957181902,0.007166830344459196,0.003315808046187696,-0.003781314090209875,0.009198997822059463
2005-02-24,-0.0009762827435018107,0.015518779713008524,0.0015491719382132452,-0.0020726932677530563,-0.0016516463110908264,0.009367477296642779,-0.0019633047748578436,0.012723879058958554,0.006613981417202597,-0.002203453104588693,0.0007596304102475138,0.0013508952737137925
2005-02-25,0.0008791226906490479,0.01842146457606697,0.011629834103684455,0.003923336297287472,0.0014180165158510505,0.016641540367145602,0.0017887288656248668,0.005613412996939848,0.009896428074344987,0.004858301870434678,0.014410314617071984,0.010114579860782458
2005-02-28,-0.002634256912504407,-0.0016776165391998443,-0.0023238397914492337,0.0006896271102729834,-0.0064855074224082765,-0.006216957460094541,-0.005623508042444381,-0.010632932337387158,-0.0065880132225220045,-0.010768940373738989,-0.0028038740467042356,-0.00967963230359603
2005-03-01,-0.0007162554348388861,0.0028153385938276543,0.005516556221615065,-0.007121469498896138,1.2935325973018053e-05,0.007681080433428855,-0.00018825374414233043,0.011015253053338059,0.004973707300877539,-0.00031228302420005516,0.010496831862263578,0.009774243385614723
2005-03-02,-0.0012764703980781,-0.01648251341818263,-0.007497615545112413,0.0006940948276166203,-0.00012059669255881644,-0.0018071097110934353,0.00035990859560008914,-0.0005309649539363415,-0.0004947607590982672,-0.0013370986448122402,-0.006677668561932415,-0.003003780985144866
2005-03-03,0.0007866302896424315,0.0027624580576801616,0.0004913728750843838,-0.006473960214956609,-0.0005944580043344416,0.0008657100571860532,-8.982574994775838e-05,-0.008242889755540772,0.0004126748925661339,-0.0005579744627580707,0.005415138014782439,-0.0016743203576847776
2005-03-04,0.0028482510272398454,0.01193765423871973,0.01749510557462286,0.00954153678763614,0.00452470401887739,0.012271056785298162,0.0032430643648999613,0.005898520981830302,0.012456787214025544,0.010833164319893562,0.01875911078242254,0.012742842149544797
2005-03-07,0.0002936552178252061,0.006578793522246995,-0.004222956950122092,0.002074692263067668,0.000237842978689784,-0.002486747068139783,0.002873141568549231,0.014391901861607881,0.0004887136740858722,0.003977404386289907,0.004740386568700128,0.0
2005-03-08,-0.0021542370082882067,-0.00761778365739707,0.0027263344693113645,0.012882391140284666,-0.004741038645124873,-0.009503630327616586,-0.004476333571089897,-0.00998446015791754,-0.003745951625317323,-0.009464026477105314,-0.005625058886141621,-0.001655611495168019
2005-03-09,-0.006083861632971144,-0.005723178841629539,-0.004531494076998821,-0.00022707975949121106,-0.007621418205749575,-0.0113254987241308,-0.009534776465614403,-0.002919043423441181,-0.01111765309436008,-0.016331382959499763,-0.028284822628199535,-0.012272281312016409
2005-03-10,-0.0011847434433481796,-0.00959321821806125,0.0032773547852027463,0.004089057321762013,0.0017994912589662793,-0.004295321425988874,0.0013627559346998108,-0.001330484301999224,0.0022318124715967613,0.00609851360791569,0.006760172652112706,0.00570867419357568
2005-03-11,0.0007906198652398722,-0.005627063387306341,-0.0002419199681820139,0.005203609463038106,-0.004191535424647119,-0.0007184909752885327,-0.0017237338289114446,-0.009328360432567573,-0.007010773910588797,-0.0072967054099460915,-0.011191793754919077,-0.008680279860819429
2005-03-14,-0.0003957268211782772,-0.007653965215019043,-0.0032073093620057502,-0.009002960232532553,0.002405358663931212,0.007514937333935379,-8.954438472685844e-05,0.004573444450506559,0.006229481303802187,0.005994055302443568,0.01396021417056903,0.0053888501995638105
2005-03-15,0.00019805116197679773,-0.02491470475527291,-0.006192501484381774,0.0006814125556653394,-0.001920782934984988,-0.006745239704510797,-0.0040891596215174575,-0.008034949852221973,-0.008254893907163607,-0.006296083143522702,-0.0013022087768853607,-0.00670045185012369
2005-03-16,0.0006910361633263307,-0.00848555994938116,0.001161289744256333,0.005674080622057209,0.0022852296880160328,-0.005591948124047841,0.003466865889110826,-0.011338501150981783,-0.00848986489554282,0.00610944297436844,-0.011922603205398952,-0.010117933407397861
2005-03-17,-0.0001973650310708175,0.018227718599300946,-0.0011599427146777863,-0.011058489354102252,0.0038390700873185413,0.0,-0.0022726683047816776,0.00245762218230694,0.002015042097592623,0.0032608252502683843,0.010558445168650676,-0.0027255477580359067
2005-03-18,-0.0006912055574034293,-0.004510696848624152,-0.0020156255802606937,0.0015974371362783568,-0.0025103337916273505,-0.0053829558071955,-0.003007429723903998,-0.005448257451132088,-0.0029694655941889803,-0.006277366904043347,-0.003545254732002623,-0.004980785640637531
2005-03-21,0.0,-0.01445271221711908,-0.006794405414942473,-0.018227369518925784,-0.001197622762883821,0.0012111441579734095,-0.0011874405977809754,0.00191728419422188,-0.0037116878379234164,-0.0028189898370123423,-0.006740532670414745,-0.008974034383930185
2005-03-22,-0.005434771904513247,-0.018488209371218756,-0.01146292853396691,-0.010211153983543442,-0.007316540150582362,-0.006857156826395316,-0.008600842561782396,-0.012301978229639077,-0.010160885669902253,-0.008481467689745337,-0.01790759582852397,-0.01846066146981562
2005-03-23,0.0012913232990632295,-0.01267245599787914,-0.006670850555826835,-0.005392810051695673,0.0022951873620864482,-0.007311469760496236,0.002952875454036885,0.003598394962123219,0.0008555042985569639,0.004790396637250227,-0.0017273697193408433,0.002129054372049799
2005-03-24,0.0005950182548934979,-0.0010987951341256963,-0.00018834211638252274,-0.0007071848324320396,0.0008452611920204411,0.0036826605414350677,0.0021167207809973387,0.00027545139775098093,0.0011964141471592082,0.002043674793059891,0.0020238334221942544,-0.004957575190383756
2005-03-28,-0.001982531961473799,0.0068995661005233355,0.0,0.0035386064647016102,-0.0032532515551159102,0.0004096138191547194,-0.0014688600694608978,0.001930217975124826,0.001451387277006777,-0.006118012963110986,-0.00504900544887954,0.007117201444668764
2005-03-29,-0.0005963591722387696,-0.025870061143425493,-0.01035760950081055,0.000470156495844698,0.004108930961918444,-0.014326662424034575,0.0017471764120815525,-0.00798035045664458,-0.006648694503369579,0.005927071330410705,0.0003905363718006427,-0.003533609543152738
2005-03-30,0.0029824007966769983,0.022785447378036894,0.008182487332273558,0.001174794065958995,0.0022858327029220415,0.014701007852212733,0.002570665815303963,0.018862883124403096,0.014158952746256892,0.004986255627904779,0.013265748550556511,0.012411206955977194
2005-03-31,0.0004968083957326286,0.010714800046965678,-0.0004405213134499597,0.004928399001750794,0.004923422926923715,-0.00016370224857265026,0.0034786687945631556,-0.004356001806757326,-0.0018615919028051042,0.00721555785048178,-0.002310658889771222,-0.005604193857190021
2005-04-01,0.005895179913834259,0.005917089535535602,-0.002328666587672168,-0.00467073246998706,0.0020264806993730566,-0.004175625872614552,0.0009168092466071975,-0.0101171685916982,-0.0044926595043705,0.0033709561889285755,0.0005793817180848038,-0.013736871783078253
2005-04-04,-0.0011861743249429457,0.002206289158474428,0.0003150402767486682,-0.005161835089612765,-0.00047933679072287294,0.0036997227419164336,-0.006133205057988866,0.007182065188858111,0.0017029041814453638,-0.00022350369892376598,-0.0044360557777981535,0.007142620308647762
2005-04-05,-0.0019792079426320663,-0.0002444116273137009,0.005361336027035701,0.0011792272467261444,0.00012089982362373242,0.001801987292201046,0.003039591040955303,0.0027428378271223686,0.00476069251042599,-0.0025759043786460767,-0.0023244457781403938,0.002836622060363725
2005-04-06,0.0025782844057924414,0.013698076951014437,0.0028229048381223087,0.004240289798367325,0.0029925611717500633,0.003107029495981184,-0.0005511685748522677,-0.001641225610727548,0.0034690277565823102,0.003480666843578506,0.005242435018884217,0.006719092514040792
2005-04-07,-0.0011863687352767771,0.010087002877788853,0.004066444560563154,-0.0014074917144651922,-0.0038192639663811034,0.003912283933942939,-0.005053284159157179,0.012054500884230768,0.005396292344383324,-0.008058031670124088,0.009078869497791464,0.003863278594286923
2005-04-08,0.0,-0.004730125226844906,0.0,0.002818861469227496,0.0010789093828480478,-0.015182748181751138,0.00323247857597897,-0.008120383452934643,-0.010399058368665837,0.0034973579449919523,-0.0045945125647172125,-0.009097115658126986
2005-04-11,0.0018806604470402721,-0.009601608572286646,0.0037385344242371055,0.002108225708201017,0.0029896303151344394,-0.004946127513236309,0.002760580394525425,-0.00436736890494116,0.0007624628642324272,0.005396061919413553,0.0009615823109390131,0.002118718710558909
2005-04-12,0.0027669821100433367,0.012602917304158412,0.0024826394807733188,0.0014025566854398708,0.005250125697245478,0.00936228200958844,0.004038837584614985,0.004934045502366979,0.005165637463531603,0.009281418610249226,0.013448686960834122,0.013742523676070206
2005-04-13,0.0013791297307843564,-0.019913897391354296,-0.010526612967603377,0.0014005922753805855,0.0004747629321157909,-0.017894001425353245,0.0023766611283690953,-0.016366697658124152,-0.011793925961077312,-0.002437416233376566,0.001137807963534021,-0.014598799604112922
2005-04-14,0.0008859571305646075,-0.02559333637243888,-0.013141176690512402,-0.013752916820573557,0.002609565224477528,-0.02005826134002764,-0.0036473937957099967,-0.014143111091324378,-0.013043990673981654,-0.0015541449230852544,-0.009468330940793357,-0.011287454497833305
2005-04-15,0.003539534154247459,-0.021052576362405984,-0.0122383727383506,0.002127160237926695,0.0065079097245772655,-0.013731472866834293,0.004576554843331193,-0.022785280646059114,-0.013993631648799076,0.013236706467575354,0.00745575160632117,-0.010703129030115055
2005-04-18,-0.0011749384525154838,0.011827751152587274,-0.0036588714680091394,0.006839554018720495,-0.002116245339411127,0.006398924307364995,0.00018210350977732048,0.00028840458458390117,0.003066253972547228,-0.0007680739126698644,-0.0015181655774112457,0.008294419669299335
2005-04-19,0.001274401398333902,0.016750234584838708,0.01327267568791779,0.013820570896405648,0.005772372495518985,0.01649831198930385,0.004190415538417813,0.0069065883602559275,0.007948007489617215,0.009668085167547469,0.004941276658696259,0.001430707803438569
2005-04-20,0.0006861966003715025,-0.02359137451762794,-0.012781028190231525,0.002772706792206092,-0.0005856686645678844,-0.015638621970108346,0.0005444093143021078,-0.008288377382305478,-0.01395030490841298,-0.0025031143333426042,-0.002458577664960493,-0.012499664938575461
2005-04-21,-0.0024473649427595445,0.028800052809998755,0.01809975219090454,-0.004838776308445536,-0.007148415906173655,0.024473719953452377,-0.005259123519718023,0.026512764704786917,0.019420029535140992,-0.01047246553351655,-0.00018954702904527831,0.005786090137422484
2005-04-22,0.0020604200209717316,-0.011048812440457412,-0.0035432607455158083,0.004630719363250213,0.004249196034302072,-0.0161774342744323,0.004739938346894457,-0.014878998055148251,-0.0037929226653034,0.008378578020677985,0.007774040947290839,-0.002517179462041108
2005-04-25,-0.0003917809445156406,0.018937837440720307,0.005269969386674678,0.0011523216815825243,0.0,0.009202127864635035,0.0024493643623295647,0.008264758764050084,0.006576346671821165,0.002952097532504583,0.010912207037968358,0.012617786448571033
2005-04-26,-0.0024485633730040313,-0.010227256720680034,-0.012505120599892061,0.0046040692739912625,-0.0004705751552622761,-0.014099057660476144,-0.0016289991544162774,-0.009328055427616055,-0.009713783948695931,-0.0015261546938271087,0.0013030591606582043,-0.005696153682751892
2005-04-27,0.0041252328961560725,-0.009041130678747011,-0.002686710526968561,-0.010082461797956688,0.003058353157646909,-0.00042836010835145544,0.004895050894548447,0.0014266534641893536,0.0039054610033981696,0.003493163802561705,0.007806633860211187,0.013963107294906463
2005-04-28,0.0025425079712004806,-0.015941380636341096,-0.013466918721163346,-0.004629647208502563,0.006096042876740704,-0.02552897149086253,0.004148977297593337,-0.009971073135089936,-0.012537395149971431,0.007397487482496912,-0.0023972197775150583,-0.010945844590158238
2005-04-29,-0.0016583559836056416,0.020224058705873293,0.016056325782719316,0.00813949939816494,-0.0036120647951838336,0.013098621666218557,-0.0035933860700608777,0.0066187173305951585,0.013572798525687935,-0.001727520558457929,0.013310568916983012,0.015350870648432435
